New PAW TMT results file!																																																																					
"Program ""PAW_quantitative_report.py"" run on Sun Oct 15 16:01:44 2017"																																																																					
966	1	sp|P42337|PK3CA_MOUSE	 	 	 	 	3.5	1068	124411	"Phosphatidylinositol 4,5-bisphosphate 3-kinase catalytic subunit alpha isoform OS=Mus musculus GN=Pik3ca PE=1 SV=2"	4	4	1	2	1	1	0	2	1	1	0	2	1	1	0	2	39770.875	34126.11401	37166.30713	35703.26855	29535.62305	34177.25	36051.32422	34421.49707	29005.39746	34278.68262	1	5002.52002	7305.256836	6094.678711	4775.580078	4720.911621	5473.666016	3466.511963	2395.012207	4245.712891	5854.217773	1	50	50	50	50	50	50	50	50	50	50	0	0	0	0	0	0	0	0	0	0	0
967	1	sp|P42567|EPS15_MOUSE	 	 	 	 	39	897	98470	Epidermal growth factor receptor substrate 15 OS=Mus musculus GN=Eps15 PE=1 SV=1	104	104	1	24	27	27	26	24	27	27	26	24	27	27	26	24	375708.9801	374747.9941	427285.093	333059.3988	342097.4491	340345.3612	348480.5456	331557.6858	297653.1193	322478.9027	27	636487.8627	499365.1663	583705.4849	592743.4451	467619.2939	507264.3749	479221.2892	458649.0488	505692.0825	560356.2017	27	587872.2708	506681.6483	482226.2953	469202.0435	547633.5949	482112.7539	478736.0026	423156.473	503172.3824	497943.2321	26	497882.7765	390235.2426	431054.196	446935.8909	415073.9852	480512.0051	404949.0017	535345.8971	421833.472	460691.6327
968	1	sp|P42669|PURA_MOUSE	 	 	 	 	48.6	321	34883	Transcriptional activator protein Pur-alpha OS=Mus musculus GN=Pura PE=1 SV=1	57	57	1	10	15	19	13	10	15	19	13	10	15	19	13	10	567617.6672	601243.7507	822077.9438	503021.6138	548659.7729	607845.6274	528321.2573	621725.9551	577657.6846	577546.4353	15	916962.1752	725398.4879	734489.4511	727069.1677	560132.9928	658499.1499	623145.1159	592717.0464	630590.158	787343.1589	19	1224720.513	1128919.346	1028275.398	1086858.134	991112.7134	943832.3087	904617.8099	1048141.95	1069045.278	1101734.552	13	741893.4973	558207.2645	591779.0648	573196.8918	588071.557	698866.5386	548037.4327	621986.9343	548057.9587	738501.1171
969	1	sp|P42703|LIFR_MOUSE	 	 	 	 	10.7	1092	122572	Leukemia inhibitory factor receptor OS=Mus musculus GN=Lifr PE=1 SV=1	28	28	1	7	10	3	8	7	10	3	8	7	10	3	8	7	75006.70996	128500.8018	68848.45264	63183.29297	73747.0835	84807.58057	130652.2129	83725.8573	112990.7854	58755.47681	10	217103.9862	435078.6393	259588.1843	318703.3193	226661.328	393885.8242	107806.413	241378.9308	268087.3649	170563.1213	3	56955.17188	68460.78906	45136.16797	36072.60938	47979.375	68656.32813	56134.50781	34046.32422	61711.1875	34225.48438	8	162718.368	183127.5905	297250.696	145875.4457	187610.3186	141563.4851	199630.0996	164973.702	277185.9219	178993.0752
970	1	sp|P42859|HD_MOUSE	 	 	 	 	2.9	3119	344686	Huntingtin OS=Mus musculus GN=Htt PE=1 SV=2	8	8	1	1	1	2	4	1	1	2	4	1	1	2	4	1	446.100098	1229.662598	460.214478	1386.776855	921.231995	1105.265381	1377.310425	1644.472046	50	1238.244019	1	50	50	50	50	50	50	50	50	50	50	2	5585.516602	6413.687988	3384.762451	6610.661621	6620.491211	6406.229492	4909.320801	4496.791504	5118.789062	5866.251953	4	2604.64447	2246.798034	3065.800903	2564.066895	1283.792603	1889.802368	3506.72583	3942.799316	3765.490295	2800.920044
971	1	sp|P42932|TCPQ_MOUSE	 	 	 	 	63.5	548	59555	T-complex protein 1 subunit theta OS=Mus musculus GN=Cct8 PE=1 SV=3	171	171	1	39	38	47	47	39	38	47	47	39	38	47	47	39	3305787.094	3321376.22	2746884.678	4034136.693	3352537.55	2946043.57	3120333.598	3001918.844	2744939.443	2749560.76	38	2163510.407	2018849.453	2216491.284	2228621.496	1876034.617	2067812.046	2148981.107	2057894.965	2101881.086	2251709.666	47	2810918.583	2334279.763	2665824.335	2322200.094	3068600.758	2289782.773	2180331.488	2468370.377	2505954.68	2685399.838	47	4101310.601	3222421.563	3259079.238	3464549.947	3482018.524	4216633.059	3124378.975	4599488.316	3281524.279	3717087.57
972	1	sp|P43025|TETN_MOUSE	 	 	 	 	39.1	202	22257	Tetranectin OS=Mus musculus GN=Clec3b PE=1 SV=2	51	51	1	16	13	9	13	16	13	9	13	16	13	9	13	16	703231.7258	502434.4682	659264.8948	619805.9927	526352.7383	533643.8551	432238.8461	502438.9067	351044.7653	803858.3418	13	501255.5131	456628.0916	484958.8153	330637.767	401113.9282	496355.4428	231642.1666	350002.7223	561892.9084	523202.5829	9	649430.6304	525090.5542	500768.8691	595577.2664	570213.5403	561360.3005	710534.2339	437457.5903	574579.8105	682330.6104	13	887575.3785	509648.8657	426989.1948	448262.7798	565547.2675	832503.8477	499401.1263	550655.1378	501566.6093	578109.3496
973	1	sp|P43137|LIT1_MOUSE	 	 	 	 	15.8	165	18518	Lithostathine-1 OS=Mus musculus GN=Reg1 PE=1 SV=1	2	2	1	0	2	0	0	0	2	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	2	50	50	1779.835693	50	1448.658936	50	25160.58398	50	1643.807617	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
974	1	sp|P43274|H14_MOUSE	 	 	"sp|P15864|H12_MOUSE, sp|P43274|H14_MOUSE, sp|P43275|H11_MOUSE, sp|P43276|H15_MOUSE, sp|P43277|H13_MOUSE"	 	39.7	219	21977	Histone H1.4 OS=Mus musculus GN=Hist1h1e PE=1 SV=2	79	19	0.241	22	17	16	24	8	4	3	4	16.81	10.444	11.536	17.915	8	129507.2524	350246.1704	117863.3431	118610.7924	101624.2125	173859.7858	246639.4692	168128.8373	186370.6234	156992.8973	4	93890.64001	197853.939	173436.8104	198398.8856	144744.2174	150737.5594	113271.3575	271265.7744	174075.4265	75479.50476	3	220986.3418	247306.4902	120878.5039	220502.1543	148915.3496	201721.0137	134193.2158	165521.5908	182917.2051	170420.541	4	198596.585	163127.8652	230128.9707	125621.001	156829.1211	181949.2891	158940.1348	147591.4102	214656.0537	142391.5781
975	1	sp|P43275|H11_MOUSE	 	 	"sp|P15864|H12_MOUSE, sp|P43274|H14_MOUSE, sp|P43275|H11_MOUSE, sp|P43276|H15_MOUSE, sp|P43277|H13_MOUSE"	 	27.2	213	21785	Histone H1.1 OS=Mus musculus GN=Hist1h1a PE=1 SV=2	22	8	0.364	4	5	7	6	2	1	3	2	2.286	1.444	4.536	2.935	2	63031.5332	70295.54883	60809.88867	182093.4688	106015.0469	69920.26172	61249.17188	71742.79297	44466.55078	68376.06445	1	56441.05859	55319.66406	87419.20313	121857.4844	67683.78906	56058.25	44780.58984	86438.07813	94707.07813	59878.67969	3	303136.9531	221570.8418	204165.3066	274018.4102	400956.9453	248431.5469	200467.6309	232996.127	253867.9063	285770.5898	2	201553.8359	156667.7188	178937.7852	171951.6992	202778.6641	196640.793	161450.791	276407.6992	126166.7344	184762.082
976	1	sp|P43276|H15_MOUSE	 	 	"sp|P15864|H12_MOUSE, sp|P43274|H14_MOUSE, sp|P43275|H11_MOUSE, sp|P43276|H15_MOUSE, sp|P43277|H13_MOUSE"	 	33.6	223	22576	Histone H1.5 OS=Mus musculus GN=Hist1h1b PE=1 SV=2	37	27	0.73	10	10	7	10	8	8	6	5	9	9.333	6.5	7.465	8	344094.2454	591699.6638	330541.0605	278607.9158	299275.6183	400495.0334	488899.5461	386838.7891	311056.3787	473296.9961	8	399981.741	510954.4502	470955.398	779202.3682	413851.3613	383865.2515	335166.0684	688920.416	430033.3115	323747.9421	6	599736.1104	491905.3398	423751.7739	625561.3774	648514.0908	517484.4795	415890.6792	532822.6543	554296.6426	545140.6816	5	365919.6333	261022.3721	358557.0957	254625.5015	265322.3477	332597.2056	260456.6523	420174.5381	290553.1042	298574.4189
977	1	sp|P43277|H13_MOUSE	 	 	"sp|P15864|H12_MOUSE, sp|P43274|H14_MOUSE, sp|P43275|H11_MOUSE, sp|P43276|H15_MOUSE, sp|P43277|H13_MOUSE"	 	39.4	221	22099	Histone H1.3 OS=Mus musculus GN=Hist1h1d PE=1 SV=2	87	0	0	23	18	20	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
978	1	sp|P43406|ITAV_MOUSE	 	 	 	 	16.9	1044	115359	Integrin alpha-V OS=Mus musculus GN=Itgav PE=1 SV=2	40	40	1	13	10	9	8	13	10	9	8	13	10	9	8	13	71896.39081	108048.1724	66856.50806	79329.56238	83780.4389	92849.20636	81927.95056	83410.56769	104648.5285	75445.7572	10	70399.61523	72573.20361	65117.51563	59676.41284	51891.6676	58129.9707	49392.17352	63585.55554	55373.39978	51115.92496	9	126521.6877	111564.8563	123658.2621	105667.4487	133700.3868	109643.4429	137783.2198	83593.48413	116359.1849	115948.4186	8	82731.31738	79475.96668	97792.23047	71065.84998	80813.35449	87545.60523	79067.14539	98119.90991	104815.0576	81866.47315
979	1	sp|P43883|PLIN2_MOUSE	 	 	 	 	12.9	425	46646	Perilipin-2 OS=Mus musculus GN=Plin2 PE=1 SV=2	8	8	1	1	1	2	4	1	1	2	4	1	1	2	4	1	11851.52832	1896.572632	6230.234863	4627.085938	5697.327148	4751.232422	2106.858398	5259.717285	2585.917969	6032.161621	1	6601.637695	2585.576416	5037.730957	6804.086426	4303.765137	3496.288086	3054.067871	10303.01367	5520.335938	8090.078125	2	13457.65723	6790.740234	9942.37207	9689.433594	33374.67188	4504.997559	6740.880371	8130.586914	10917.91895	36061.03906	4	87969.75879	42737.77271	33357.43897	65488.11182	44537.39258	137801.2803	42987.56714	153016.2295	7986.93811	69548.78467
980	1	sp|P45376|ALDR_MOUSE	 	 	"sp|P21300|ALD1_MOUSE, sp|P45376|ALDR_MOUSE, sp|P45377|ALD2_MOUSE, sp|Q8VC28|AK1CD_MOUSE"	 	63.3	316	35732	Aldose reductase OS=Mus musculus GN=Akr1b1 PE=1 SV=3	190	182	0.958	50	41	55	44	45	41	53	43	47.586	41	54.05	43.457	45	10438541.88	3786104.141	6835339.149	9233179.809	9492776.691	6204337.329	6347519.489	6866404.542	3887637.261	4768122.859	41	7212253.036	7590028.794	8283525.849	4242618.185	6968258.344	7871954.229	6362702.832	7402687.153	10156192	8240524.828	53	9313956.808	4000172.326	5493474.366	10372497.28	6518261.907	8538397.061	12016843.26	9158416.251	10851307.93	19056983.78	43	14237377.05	7466491.182	4417217.352	6835346.408	10099623.34	15072543.21	7833837.023	8861178.17	8250565.938	6949843.152
981	1	sp|P45377|ALD2_MOUSE	 	 	"sp|P21300|ALD1_MOUSE, sp|P45376|ALDR_MOUSE, sp|P45377|ALD2_MOUSE, sp|Q8VC28|AK1CD_MOUSE"	 	58.2	316	36120	Aldose reductase-related protein 2 OS=Mus musculus GN=Akr1b8 PE=1 SV=2	87	39	0.448	21	21	22	23	10	7	12	10	12.797	9.279	15.666	13.856	10	587769.3555	314277.3246	653925.5015	442285.9902	507514.6921	379130.712	206292.675	389353.9607	183626.4723	531889.0369	7	221693.5825	102014.9705	215248.29	133831.0341	189241.1226	122398.3025	205446.3333	113809.9731	200993.0161	332478.2725	12	515240.4519	365338.1721	395224.7224	506886.5165	517539.2427	324417.7389	486606.436	675013.335	457397.1434	623660.7382	10	468875.6371	312932.5021	235234.139	383900.5635	382010.1851	538655.915	295129.1765	482529.983	198980.5256	452137.9569
982	1	sp|P45591|COF2_MOUSE	 	 	"sp|P18760|COF1_MOUSE, sp|P45591|COF2_MOUSE, sp|Q9R0P5|DEST_MOUSE"	 	61.4	166	18709	Cofilin-2 OS=Mus musculus GN=Cfl2 PE=1 SV=1	100	59	0.59	25	19	32	24	15	12	19	13	17.114	13.358	22.081	14.92	15	1659337.687	1029220.297	1451520.397	1332422.259	1206285.863	1285157.906	1066205.66	1219872.951	921813.7307	1744536.212	12	1038144.872	742667.9767	1078868.587	634887.4158	887250.5029	931448.7593	1196491.241	997314.5256	1428298.33	1355350.21	19	1868286.788	1388164.269	1570923.9	2079044.453	1539265.036	1721009.554	1471684.699	1872362.67	1615745.975	2067063.986	13	1506818.302	868870.2183	769289.9512	955483.0996	946273.4668	1378701.254	860045.8525	1130257.511	885817.6304	1206334.03
983	1	sp|P45700|MA1A1_MOUSE	 	 	 	 	16.9	655	73275	"Mannosyl-oligosaccharide 1,2-alpha-mannosidase IA OS=Mus musculus GN=Man1a1 PE=1 SV=1"	18	18	1	2	9	6	1	2	9	6	1	2	9	6	1	2	22848.0459	21945.58765	38263.94434	41009.84961	26245.39502	57172.31934	42536.03125	51667.37598	27079.51611	24812.34888	9	182687.3711	91533.97342	153939.8434	97417.24585	125108.3888	103716.6048	65298.68298	1035174.514	16278.29465	96251.2992	6	129546.0215	83724.09766	134268.1313	97559.96643	75738.37354	102789.6003	102331.4736	121732.641	100618.6013	53346.54492	1	1115.738892	1196.848389	1201.644775	50	1593.408936	1881.248047	1494.268433	1105.752563	1214.074097	1782.65979
984	1	sp|P45878|FKBP2_MOUSE	 	 	 	 	47.9	140	15344	Peptidyl-prolyl cis-trans isomerase FKBP2 OS=Mus musculus GN=Fkbp2 PE=1 SV=1	60	60	1	14	15	16	15	14	15	16	15	14	15	16	15	14	330140.1995	403504.9668	377067.0049	311592.6421	253157.7861	342109.6982	274921.2979	320825.1699	264228.7471	346448.2886	15	634844.5852	791210.8936	685012.6142	831366.3534	563484.8048	715535.125	602684.0347	1010396.987	550097.3896	559878.9814	16	331774.7925	246642.9565	381462.5031	316706.3073	209475.4343	271658.0137	219804.8531	230610.4463	274753.5353	305000.3015	15	542546.017	433764.2265	379596.4669	494370.5088	547484.0648	513219.3247	425926.3869	416223.9519	409563.5442	500243.1216
985	1	sp|P45952|ACADM_MOUSE	 	 	 	 	43.7	421	46481	"Medium-chain specific acyl-CoA dehydrogenase, mitochondrial OS=Mus musculus GN=Acadm PE=1 SV=1"	196	196	1	50	43	50	53	50	43	50	53	50	43	50	53	50	10272530.01	10892055.65	8960474.803	7908158.263	8182159.494	7829465.812	8108300.107	8034444.644	8196953.633	8870609.766	43	8717728.065	5472438.01	7918300.362	5549729.098	6694367.914	7308028.712	8428287.272	5087146.479	7057262.391	6381960.73	50	9547682.747	7308380.982	6839091.848	11770639.71	8274543.234	11674907.31	7664945.709	8525703.889	8502295.871	10241902.93	53	9940955.09	6430931.771	6796792.803	6684163.483	6103115.86	8743753.663	6262562.249	8057092.879	7099095.72	7695749.979
986	1	sp|P46061|RAGP1_MOUSE	 	 	 	 	14.6	589	63530	Ran GTPase-activating protein 1 OS=Mus musculus GN=Rangap1 PE=1 SV=2	24	24	1	5	7	7	5	5	7	7	5	5	7	7	5	5	54658.5896	56562.969	54650.15613	66243.8175	57347.21716	50063.11774	62076.59863	51235.7688	43020.34546	46112.59802	7	95588.44605	94947.14124	104937.483	130640.3755	85394.54956	102995.5648	94913.27405	121044.0389	79602.61511	80037.28711	7	104048.2836	88606.55957	95943.00623	79055.42249	125589.7654	80296.35986	77175.48377	66027.27026	89765.39661	90888.72998	5	26789.69855	25029.69324	29003.30432	27111.79059	24675.61536	30948.84729	25311.1604	40215.25082	25418.92542	25516.64844
987	1	sp|P46062|SIPA1_MOUSE	 	 	 	 	8.2	1037	112065	Signal-induced proliferation-associated protein 1 OS=Mus musculus GN=Sipa1 PE=1 SV=2	7	7	1	1	2	3	1	1	2	3	1	1	2	3	1	1	1161.944702	1767.721802	1714.70874	1511.060547	1031.549683	892.387756	1142.258789	815.472595	1509.275513	1864.806641	2	17926.16602	12794.25147	21888.5	16448.73975	15102.4021	20619.63086	10722.21094	10664.38306	18923.81885	18365.98584	3	46938.47095	39399.56274	31458.14539	52058.43994	40224.70899	272113.7852	35240.13599	42261.57935	51545.54126	79267.76563	1	3317.402588	1540.278198	1637.490601	1849.505249	3488.039551	2963.368164	2565.621582	2450.360352	1494.59668	1417.798462
988	1	sp|P46412|GPX3_MOUSE	 	 	"sp|P21765|GPX5_MOUSE, sp|P46412|GPX3_MOUSE"	 	38.5	226	25424	Glutathione peroxidase 3 OS=Mus musculus GN=Gpx3 PE=1 SV=2	77	53	0.688	22	18	20	17	15	13	13	12	20.25	15.167	17.333	14.609	15	1172470.225	1575639.072	1385490.263	1330814.527	1396124.334	1339335.834	1071565.234	1359141.17	1467363.347	1860570.94	13	939739.7799	826472.4823	706429.4955	913727.4276	608402.4792	888439.865	807563.6628	646335.5082	735355.741	1314176.318	13	972961.3198	1301402.515	728210.5625	636430.2465	632360.4329	732277.9696	874279.84	780033.1437	851531.6118	672089.7921	12	695855.7798	684256.5673	927598.5676	645947.4589	792574.7614	759329.8519	754601.3004	678980.3411	851439.7648	1124665.016
989	1	sp|P46460|NSF_MOUSE	 	 	"sp|O54941|SMCE1_MOUSE, sp|P46460|NSF_MOUSE"	 	39.7	744	82613	Vesicle-fusing ATPase OS=Mus musculus GN=Nsf PE=1 SV=2	92	90	0.978	23	25	20	24	23	25	19	23	23	25	19.826	23.958	23	394842.6942	347621.9566	335470.5571	312456.0497	372901.1177	392728.7992	466282.4306	386562.27	383238.5557	365314.5935	25	681053.8892	645917.9275	625991.1235	682124.6914	534292.9199	612016.2783	662693.5092	543483.6001	553563.0266	580963.8433	19	781864.7556	676041.1722	631064.2057	561641.9142	889195.8815	596574.2784	541836.3976	521784.7286	665652.7406	699511.6714	23	598890.49	479985.1584	542458.4595	533210.1213	512116.2048	593082.3191	480900.418	731155.5852	559845.77	549194.3586
990	1	sp|P46467|VPS4B_MOUSE	 	 	"sp|P46467|VPS4B_MOUSE, sp|Q8VEJ9|VPS4A_MOUSE"	 	34.9	444	49419	Vacuolar protein sorting-associated protein 4B OS=Mus musculus GN=Vps4b PE=1 SV=2	43	37	0.86	9	11	13	10	8	10	11	8	8.8	10.833	12.375	9.455	8	605664.1786	487219.478	570745.4894	443690.7556	445151.5426	470367.4192	498076.5599	442190.1254	461664.1113	380328.7714	10	47529.17651	49299.38147	51357.51025	49382.85986	40437.11523	49164.46826	39052.83411	48842.67578	47390.03748	51023.71167	11	441480.7622	348292.8496	334614.5908	313285.6963	436495.3223	315311.5063	345520.4487	290675.6514	370347.5444	417891.4155	8	177324.6001	132725.2051	149182.9019	151416.1978	143390.29	181746.4561	133418.7661	195266.4736	150690.457	142479.1921
991	1	sp|P46471|PRS7_MOUSE	 	 	 	 	59.1	433	48647	26S protease regulatory subunit 7 OS=Mus musculus GN=Psmc2 PE=1 SV=5	137	137	1	36	32	37	32	36	32	37	32	36	32	37	32	36	1287998.847	1014993.675	1321034.885	1061881.28	1084550.991	1011299.508	1019194.511	1014997.29	990738.5629	864129.3834	32	1306804.11	764460.8478	1149885.211	1125973.127	964548.4871	984721.9877	1083569.985	1275697.658	918581.7065	1253953.107	37	1478221.272	1239135.942	1357919.957	1149566.568	1509817.56	1208521.817	1208677.124	1034872.062	1310879.579	1386818.993	32	990797.7236	798207.47	796448.4547	916031.3162	907029.161	1021205.86	763763.0582	1098826.326	729564.9291	876209.5198
992	1	sp|P46638|RB11B_MOUSE	 	 	 	 	43.6	218	24489	Ras-related protein Rab-11B OS=Mus musculus GN=Rab11b PE=1 SV=3	43	43	1	11	11	11	10	11	11	11	10	11	11	11	10	11	645553.2854	659117.8282	596492.7002	670616.9366	702172.4653	646096.0584	796160.3959	698120.5458	718704.9623	622779.0095	11	884268.1499	923972.4663	877734.3357	904474.3882	767601.3739	805178.6331	915503.4734	868531.041	918987.3987	770528.3507	11	1337542.998	1113560.909	932296.5352	1225064.008	1083996.166	1115104.153	1114127.073	1055670.156	1130703.554	1271982.927	10	993586.1027	752723.1172	753537.377	685879.7051	749962.6965	978004.02	672200.3945	794628.8716	777223.3623	794774.5189
993	1	sp|P46656|ADX_MOUSE	 	 	 	 	20.7	188	20123	"Adrenodoxin, mitochondrial OS=Mus musculus GN=Fdx1 PE=1 SV=1"	16	16	1	4	3	4	5	4	3	4	5	4	3	4	5	4	72181.92285	85930.10156	57342.18262	84531.20703	73727.72852	70180.01563	83313.06641	71135.10156	68209.62891	57425.30664	3	37588.75	30964.15039	34482.58594	19154.44922	28177.12891	55017.73828	26635.51367	26299.125	44705.66406	29195.8125	4	125481.1445	102553.8848	86052.30664	150827.877	67022.97461	163888.1895	111843.6738	108760.6992	110040.7852	92226.91602	5	14520.13184	11259.04883	16301.01306	10912.72705	13159.3548	13892.40149	15035.91956	10388.97095	15946.06091	16748.89722
994	1	sp|P46662|MERL_MOUSE	 	 	 	 	5.5	596	69775	Merlin OS=Mus musculus GN=Nf2 PE=1 SV=2	3	3	1	2	0	0	1	2	0	0	1	2	0	0	1	2	285835.4888	92540.02002	216034.1943	166765.8584	164870.2153	170946.646	131048.2629	193614.9492	129792.5059	166209.8452	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	6259.104004	6953.78125	8515.286133	6250.584961	7118.534668	5584.802246	6815.995605	12120.05273	13012.00879	7316.259766
995	1	sp|P46664|PURA2_MOUSE	 	 	"sp|P28650|PURA1_MOUSE, sp|P46664|PURA2_MOUSE"	 	33.1	456	50020	Adenylosuccinate synthetase isozyme 2 OS=Mus musculus GN=Adss PE=1 SV=2	55	49	0.891	12	12	17	14	11	11	15	12	11.55	11.688	16.5	13.333	11	239681.2372	185213.7764	246158.5229	208151.5089	179357.0349	188601.3613	152646.4868	186381.6605	150299.866	180014.2971	11	144660.6606	101980.3035	133751.8723	118834.1122	106492.5469	103563.2606	123758.5881	165800.7377	113923.039	136994.0479	15	401137.1008	231820.0018	435015.2246	256098.3514	319407.2106	237984.5526	254122.5742	229888.664	326359.8782	283504.3138	12	267043.9237	205096.2946	234520.4331	229358.5395	286911.7719	224418.2417	203342.4966	255060.197	183078.5774	219624.3258
996	1	sp|P46735|MYO1B_MOUSE	 	 	 	 	14.8	1107	128562	Unconventional myosin-Ib OS=Mus musculus GN=Myo1b PE=1 SV=3	37	37	1	9	11	9	8	9	11	9	8	9	11	9	8	9	58998.02637	78125.80615	52809.99225	75508.91589	77197.69873	113042.9481	118838.258	104658.2201	110177.8353	58363.29871	11	126451.8491	237675.978	138887.3732	146471.7209	115726.829	101907.5416	86959.16602	359024.7052	95224.71521	74516.37464	9	78542.13025	62679.55164	164034.8201	48521.21191	39980.51138	60360.30518	40473.03052	17548.98853	68640.40643	30667.43628	8	41283.9458	55392.83142	54385.42493	50065.34009	74809.91235	31092.38635	52879.27185	33806.82239	78715.07385	39859.58057
997	1	sp|P46737|BRCC3_MOUSE	 	 	 	 	17.5	291	33340	Lys-63-specific deubiquitinase BRCC36 OS=Mus musculus GN=Brcc3 PE=1 SV=1	23	23	1	5	6	7	5	5	6	7	5	5	6	7	5	5	52503.40906	46823.71802	71659.82959	55755.34448	46130.23425	50819.56738	33653.44525	49665.6676	36804.33935	36091.35046	6	106984.976	67421.09174	86521.578	76794.58118	75834.25824	74382.38	77817.16284	94479.30481	78899.02698	105374.6838	7	123666.2573	94347.35449	101840.2285	128762.5663	110274.363	108992.1448	109405.2441	117276.7375	111969.9934	156686.4963	5	62727.79532	48283.33325	55248.90527	45248.98529	48217.93359	67282.16797	46123.4389	56029.25876	52817.79877	66079.25522
998	1	sp|P46935|NEDD4_MOUSE	 	 	"sp|P46935|NEDD4_MOUSE, sp|Q8CFI0|NED4L_MOUSE"	 	45.9	887	102705	E3 ubiquitin-protein ligase NEDD4 OS=Mus musculus GN=Nedd4 PE=1 SV=3	263	241	0.916	67	64	65	67	62	58	58	63	66.844	63.705	64.444	66.818	62	3540586.789	2715362.513	3921956.567	2818178.672	3167412.081	3367094.688	2811357.663	3518734.974	2246731.181	4339740.68	58	2606524.408	2553921.255	2771561.575	1584159.893	2300340.617	2702999.532	2069293.398	2222393.807	4352358.111	2707846.367	58	3616357.819	2855079.309	2776452.082	4605922.704	3445472.884	3844536.451	3344337.939	4281330.75	3990592.729	5723082.109	63	3795164.24	2022904.328	1733154.061	2112514.703	2084732.639	3840743.562	2249539.895	3221187.108	2685561.049	3134228.408
999	1	sp|P46938|YAP1_MOUSE	 	 	 	 	23	488	52383	Transcriptional coactivator YAP1 OS=Mus musculus GN=Yap1 PE=1 SV=2	19	19	1	4	3	6	6	4	3	6	6	4	3	6	6	4	244773.7773	155865.6094	280513.5508	184796.3965	178814.1699	183968.1172	169977.3398	184194.6777	126008.2715	219230.9844	3	170771.4844	164750.9629	212468.0469	142568.144	179857.8916	151769.584	179187.082	191595.7734	200010.0518	188870.6035	6	160762.7867	142114.5778	156130.9569	164702.3821	159410.1898	154100.8019	145540.1191	159782.9567	152095.0671	152209.2441	6	164889.4614	115896.9888	115603.0703	130353.4824	124550.2656	154189.6227	113279.73	142405.1289	112309.1194	139437.9221
1000	1	sp|P46978|STT3A_MOUSE	 	 	"sp|P46978|STT3A_MOUSE, sp|Q3TDQ1|STT3B_MOUSE"	 	18.2	705	80597	Dolichyl-diphosphooligosaccharide--protein glycosyltransferase subunit STT3A OS=Mus musculus GN=Stt3a PE=1 SV=1	35	33	0.943	8	10	10	7	8	9	10	6	8	9.6	10	6.6	8	384367.2876	332699.4668	384761.897	418327.9624	429989.6514	475161.0469	510440.0586	481711.3301	478269.2588	283849.0308	9	451688.5354	498452.3823	380083.9529	524838.792	309479.2649	408980.3906	380112.0931	553693.6938	282424.7751	330550.7056	10	902819.3853	704298.6174	896246.9409	709687.9893	888032.7949	695827.6313	676970.7573	483565.585	828986.2881	703734.2505	6	288120.7688	263310.3325	294201.0327	287942.058	302599.0222	286301.8846	272533.2324	409629.1584	328166.5967	251087.2969
1001	1	sp|P47199|QOR_MOUSE	 	 	 	 	51.1	331	35268	Quinone oxidoreductase OS=Mus musculus GN=Cryz PE=1 SV=1	65	65	1	17	14	14	20	17	14	14	20	17	14	14	20	17	634711.6934	634606.988	990850.0288	739656.3999	584927.2327	622264.0112	616656.2062	614158.2847	531087.3788	657703.1299	14	711051.1451	548951.5396	607621.5066	563365.835	507426.0909	560140.3695	609920.4346	598579.3495	468203.6789	567241.9146	14	676349.7225	558876.4396	557061.4528	540335.4811	600050.2433	638865.5457	554029.0298	543313.1176	581983.2714	501704.4128	20	491339.9592	428587.2984	468327.0721	500426.4198	478392.9636	453998.8049	418822.2322	521009.5077	485261.9752	501934.7598
1002	1	sp|P47226|TES_MOUSE	 	 	 	 	28.6	423	47983	Testin OS=Mus musculus GN=Tes PE=1 SV=1	13	13	1	4	4	4	1	4	4	4	1	4	4	4	1	4	100374.2578	69035.08429	126893.6455	133811.0313	99154.646	98663.22363	75973.10889	92231.97461	70982.44775	76475.03613	4	33165.94434	58166.37891	32643.71484	35008.92413	26827.3169	23795.97803	13870.91016	50764.71143	25603.61121	33924.56397	4	66181.64856	31930.89172	70476.88428	60227.25745	60298.84766	38217.1565	54896.13086	71424.42651	55976.29846	84443.07239	1	7789.13623	3150.829102	2199.802002	2460.569336	2870.20166	13780.73047	4244.290039	3353.866699	3405.428955	11701.2627
